,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Requested_Date,Requested_Hour,Requested_Month,Requested_Day_Of_Week,Drop_Date,Drop_Hour,Drop_Month,Drop_Day_Of_Week,Demand_Not_Filled,Demand_Filled,Cancelled
3021,5479,City,50.0,Cancelled,2016-07-15 04:50:42,,15,4,7,Friday,,,,,1,0,1
3022,6228,City,50.0,Cancelled,2016-07-15 17:43:28,,15,17,7,Friday,,,,,1,0,1
3023,2940,City,51.0,Cancelled,2016-07-13 06:35:21,,13,6,7,Wednesday,,,,,1,0,1
3024,5780,City,51.0,Cancelled,2016-07-15 08:29:04,,15,8,7,Friday,,,,,1,0,1
3025,1781,City,52.0,Cancelled,2016-07-12 09:01:00,,12,9,7,Tuesday,,,,,1,0,1
3026,1787,City,52.0,Cancelled,2016-07-12 09:08:00,,12,9,7,Tuesday,,,,,1,0,1
3027,2423,Airport,52.0,Cancelled,2016-07-12 20:05:00,,12,20,7,Tuesday,,,,,1,0,1
3028,4148,City,52.0,Cancelled,2016-07-14 04:57:22,,14,4,7,Thursday,,,,,1,0,1
3029,411,City,53.0,Cancelled,2016-07-11 08:37:00,,11,8,7,Monday,,,,,1,0,1
3030,3727,Airport,53.0,Cancelled,2016-07-13 20:05:22,,13,20,7,Wednesday,,,,,1,0,1
3031,4847,City,53.0,Cancelled,2016-07-14 17:37:48,,14,17,7,Thursday,,,,,1,0,1
3032,216,City,54.0,Cancelled,2016-07-11 06:13:00,,11,6,7,Monday,,,,,1,0,1
3033,1898,City,54.0,Cancelled,2016-07-12 10:27:00,,12,10,7,Tuesday,,,,,1,0,1
3034,2077,City,54.0,Cancelled,2016-07-12 15:40:00,,12,15,7,Tuesday,,,,,1,0,1
3035,2486,Airport,54.0,Cancelled,2016-07-12 20:50:00,,12,20,7,Tuesday,,,,,1,0,1
3036,2809,City,54.0,Cancelled,2016-07-13 05:05:12,,13,5,7,Wednesday,,,,,1,0,1
3037,2900,City,54.0,Cancelled,2016-07-13 06:01:55,,13,6,7,Wednesday,,,,,1,0,1
3038,3022,City,54.0,Cancelled,2016-07-13 07:34:14,,13,7,7,Wednesday,,,,,1,0,1
3039,3211,City,54.0,Cancelled,2016-07-13 09:48:34,,13,9,7,Wednesday,,,,,1,0,1
3040,4356,City,54.0,Cancelled,2016-07-14 07:23:36,,14,7,7,Thursday,,,,,1,0,1
3041,6208,City,54.0,Cancelled,2016-07-15 17:27:11,,15,17,7,Friday,,,,,1,0,1
3042,6571,City,54.0,Cancelled,2016-07-15 21:16:46,,15,21,7,Friday,,,,,1,0,1
3043,237,City,56.0,Cancelled,2016-07-11 06:29:00,,11,6,7,Monday,,,,,1,0,1
3044,4328,City,56.0,Cancelled,2016-07-14 07:07:46,,14,7,7,Thursday,,,,,1,0,1
3045,4757,Airport,56.0,Cancelled,2016-07-14 15:30:06,,14,15,7,Thursday,,,,,1,0,1
3046,323,City,57.0,Cancelled,2016-07-11 07:36:00,,11,7,7,Monday,,,,,1,0,1
3047,421,City,57.0,Cancelled,2016-07-11 08:43:00,,11,8,7,Monday,,,,,1,0,1
3048,1458,City,57.0,Cancelled,2016-07-12 04:52:00,,12,4,7,Tuesday,,,,,1,0,1
3049,3920,City,57.0,Cancelled,2016-07-13 22:16:51,,13,22,7,Wednesday,,,,,1,0,1
3050,4401,City,57.0,Cancelled,2016-07-14 08:03:39,,14,8,7,Thursday,,,,,1,0,1
3051,1034,Airport,58.0,Cancelled,2016-07-11 19:27:00,,11,19,7,Monday,,,,,1,0,1
3052,1543,City,58.0,Cancelled,2016-07-12 06:02:00,,12,6,7,Tuesday,,,,,1,0,1
3053,2909,City,58.0,Cancelled,2016-07-13 06:10:59,,13,6,7,Wednesday,,,,,1,0,1
3054,3015,City,58.0,Cancelled,2016-07-13 07:34:01,,13,7,7,Wednesday,,,,,1,0,1
3055,4165,City,58.0,Cancelled,2016-07-14 05:07:32,,14,5,7,Thursday,,,,,1,0,1
3056,5410,City,58.0,Cancelled,2016-07-15 01:45:43,,15,1,7,Friday,,,,,1,0,1
3057,328,City,59.0,Cancelled,2016-07-11 07:33:00,,11,7,7,Monday,,,,,1,0,1
3058,580,City,59.0,Cancelled,2016-07-11 10:59:00,,11,10,7,Monday,,,,,1,0,1
3059,4357,City,59.0,Cancelled,2016-07-14 07:31:35,,14,7,7,Thursday,,,,,1,0,1
3060,4560,City,59.0,Cancelled,2016-07-14 09:48:36,,14,9,7,Thursday,,,,,1,0,1
3061,5647,City,59.0,Cancelled,2016-07-15 06:51:10,,15,6,7,Friday,,,,,1,0,1
3062,5704,City,59.0,Cancelled,2016-07-15 07:33:52,,15,7,7,Friday,,,,,1,0,1
3063,2855,City,60.0,Cancelled,2016-07-13 05:35:47,,13,5,7,Wednesday,,,,,1,0,1
3064,5565,City,60.0,Cancelled,2016-07-15 05:45:17,,15,5,7,Friday,,,,,1,0,1
3065,235,City,61.0,Cancelled,2016-07-11 06:22:00,,11,6,7,Monday,,,,,1,0,1
3066,2109,Airport,61.0,Cancelled,2016-07-12 16:20:00,,12,16,7,Tuesday,,,,,1,0,1
3067,4230,City,61.0,Cancelled,2016-07-14 05:50:10,,14,5,7,Thursday,,,,,1,0,1
3068,111,City,62.0,Cancelled,2016-07-11 05:06:00,,11,5,7,Monday,,,,,1,0,1
3069,168,City,62.0,Cancelled,2016-07-11 05:37:00,,11,5,7,Monday,,,,,1,0,1
3070,187,City,62.0,Cancelled,2016-07-11 05:57:00,,11,5,7,Monday,,,,,1,0,1
3071,1492,City,62.0,Cancelled,2016-07-12 05:30:00,,12,5,7,Tuesday,,,,,1,0,1
3072,2992,City,62.0,Cancelled,2016-07-13 07:11:45,,13,7,7,Wednesday,,,,,1,0,1
3073,3433,Airport,62.0,Cancelled,2016-07-13 16:01:28,,13,16,7,Wednesday,,,,,1,0,1
3074,5536,City,62.0,Cancelled,2016-07-15 05:31:14,,15,5,7,Friday,,,,,1,0,1
3075,474,City,63.0,Cancelled,2016-07-11 09:24:00,,11,9,7,Monday,,,,,1,0,1
3076,1722,City,63.0,Cancelled,2016-07-12 08:17:00,,12,8,7,Tuesday,,,,,1,0,1
3077,2978,City,63.0,Cancelled,2016-07-13 06:54:58,,13,6,7,Wednesday,,,,,1,0,1
3078,2983,City,63.0,Cancelled,2016-07-13 07:08:36,,13,7,7,Wednesday,,,,,1,0,1
3079,3866,Airport,63.0,Cancelled,2016-07-13 21:40:55,,13,21,7,Wednesday,,,,,1,0,1
3080,4491,City,63.0,Cancelled,2016-07-14 08:56:21,,14,8,7,Thursday,,,,,1,0,1
3081,4603,Airport,63.0,Cancelled,2016-07-14 10:22:45,,14,10,7,Thursday,,,,,1,0,1
3082,1325,City,64.0,Cancelled,2016-07-11 23:06:00,,11,23,7,Monday,,,,,1,0,1
3083,3450,Airport,64.0,Cancelled,2016-07-13 16:49:15,,13,16,7,Wednesday,,,,,1,0,1
3084,4329,City,64.0,Cancelled,2016-07-14 07:08:40,,14,7,7,Thursday,,,,,1,0,1
3085,1723,City,65.0,Cancelled,2016-07-12 08:18:00,,12,8,7,Tuesday,,,,,1,0,1
3086,3261,Airport,65.0,Cancelled,2016-07-13 10:20:35,,13,10,7,Wednesday,,,,,1,0,1
3087,3309,City,65.0,Cancelled,2016-07-13 11:59:21,,13,11,7,Wednesday,,,,,1,0,1
3088,3666,City,65.0,Cancelled,2016-07-13 19:25:29,,13,19,7,Wednesday,,,,,1,0,1
3089,6129,Airport,65.0,Cancelled,2016-07-15 15:36:17,,15,15,7,Friday,,,,,1,0,1
3090,1513,City,66.0,Cancelled,2016-07-12 05:44:00,,12,5,7,Tuesday,,,,,1,0,1
3091,2011,City,66.0,Cancelled,2016-07-12 13:30:00,,12,13,7,Tuesday,,,,,1,0,1
3092,2931,City,66.0,Cancelled,2016-07-13 06:31:03,,13,6,7,Wednesday,,,,,1,0,1
3093,6397,City,66.0,Cancelled,2016-07-15 19:29:17,,15,19,7,Friday,,,,,1,0,1
3094,176,City,67.0,Cancelled,2016-07-11 05:42:00,,11,5,7,Monday,,,,,1,0,1
3095,3180,City,67.0,Cancelled,2016-07-13 09:23:48,,13,9,7,Wednesday,,,,,1,0,1
3096,3238,City,67.0,Cancelled,2016-07-13 10:04:18,,13,10,7,Wednesday,,,,,1,0,1
3097,4360,City,67.0,Cancelled,2016-07-14 07:30:30,,14,7,7,Thursday,,,,,1,0,1
3098,6717,City,67.0,Cancelled,2016-07-15 23:12:21,,15,23,7,Friday,,,,,1,0,1
3099,386,City,68.0,Cancelled,2016-07-11 08:29:00,,11,8,7,Monday,,,,,1,0,1
3100,528,City,68.0,Cancelled,2016-07-11 09:50:00,,11,9,7,Monday,,,,,1,0,1
3101,2556,Airport,68.0,Cancelled,2016-07-12 21:24:00,,12,21,7,Tuesday,,,,,1,0,1
3102,3286,City,68.0,Cancelled,2016-07-13 11:10:46,,13,11,7,Wednesday,,,,,1,0,1
3103,5805,City,68.0,Cancelled,2016-07-15 08:36:49,,15,8,7,Friday,,,,,1,0,1
3104,5911,City,68.0,Cancelled,2016-07-15 09:53:55,,15,9,7,Friday,,,,,1,0,1
3105,245,City,69.0,Cancelled,2016-07-11 06:33:00,,11,6,7,Monday,,,,,1,0,1
3106,1532,City,69.0,Cancelled,2016-07-12 05:54:00,,12,5,7,Tuesday,,,,,1,0,1
3107,3161,City,69.0,Cancelled,2016-07-13 09:05:57,,13,9,7,Wednesday,,,,,1,0,1
3108,3523,Airport,69.0,Cancelled,2016-07-13 17:47:46,,13,17,7,Wednesday,,,,,1,0,1
3109,4278,City,69.0,Cancelled,2016-07-14 06:26:10,,14,6,7,Thursday,,,,,1,0,1
3110,5835,City,69.0,Cancelled,2016-07-15 08:53:49,,15,8,7,Friday,,,,,1,0,1
3111,99,City,70.0,Cancelled,2016-07-11 05:00:00,,11,5,7,Monday,,,,,1,0,1
3112,162,City,70.0,Cancelled,2016-07-11 05:34:00,,11,5,7,Monday,,,,,1,0,1
3113,307,City,70.0,Cancelled,2016-07-11 07:20:00,,11,7,7,Monday,,,,,1,0,1
3114,1767,City,70.0,Cancelled,2016-07-12 08:46:00,,12,8,7,Tuesday,,,,,1,0,1
3115,5502,City,70.0,Cancelled,2016-07-15 05:03:26,,15,5,7,Friday,,,,,1,0,1
3116,5644,City,70.0,Cancelled,2016-07-15 06:50:34,,15,6,7,Friday,,,,,1,0,1
3117,5736,City,70.0,Cancelled,2016-07-15 07:50:43,,15,7,7,Friday,,,,,1,0,1
3118,3808,Airport,71.0,Cancelled,2016-07-13 20:58:40,,13,20,7,Wednesday,,,,,1,0,1
3119,5831,City,71.0,Cancelled,2016-07-15 08:56:04,,15,8,7,Friday,,,,,1,0,1
3120,5980,City,71.0,Cancelled,2016-07-15 11:39:58,,15,11,7,Friday,,,,,1,0,1
3121,353,City,72.0,Cancelled,2016-07-11 07:55:00,,11,7,7,Monday,,,,,1,0,1
3122,397,City,72.0,Cancelled,2016-07-11 08:23:00,,11,8,7,Monday,,,,,1,0,1
3123,1843,City,72.0,Cancelled,2016-07-12 09:39:00,,12,9,7,Tuesday,,,,,1,0,1
3124,2019,City,72.0,Cancelled,2016-07-12 13:46:00,,12,13,7,Tuesday,,,,,1,0,1
3125,1732,City,73.0,Cancelled,2016-07-12 08:19:00,,12,8,7,Tuesday,,,,,1,0,1
3126,1984,City,73.0,Cancelled,2016-07-12 12:30:00,,12,12,7,Tuesday,,,,,1,0,1
3127,5886,City,73.0,Cancelled,2016-07-15 09:33:07,,15,9,7,Friday,,,,,1,0,1
3128,6098,Airport,73.0,Cancelled,2016-07-15 14:40:08,,15,14,7,Friday,,,,,1,0,1
3129,2048,Airport,74.0,Cancelled,2016-07-12 14:40:00,,12,14,7,Tuesday,,,,,1,0,1
3130,2844,Airport,74.0,Cancelled,2016-07-13 05:28:12,,13,5,7,Wednesday,,,,,1,0,1
3131,1426,City,76.0,Cancelled,2016-07-12 04:24:00,,12,4,7,Tuesday,,,,,1,0,1
3132,2969,City,76.0,Cancelled,2016-07-13 06:52:10,,13,6,7,Wednesday,,,,,1,0,1
3133,5584,City,76.0,Cancelled,2016-07-15 05:53:54,,15,5,7,Friday,,,,,1,0,1
3134,1704,City,77.0,Cancelled,2016-07-12 07:59:00,,12,7,7,Tuesday,,,,,1,0,1
3135,3399,City,77.0,Cancelled,2016-07-13 15:05:30,,13,15,7,Wednesday,,,,,1,0,1
3136,4298,City,77.0,Cancelled,2016-07-14 06:40:29,,14,6,7,Thursday,,,,,1,0,1
3137,4019,City,78.0,Cancelled,2016-07-13 00:00:24,,13,0,7,Wednesday,,,,,1,0,1
3138,3197,City,78.0,Cancelled,2016-07-13 09:44:52,,13,9,7,Wednesday,,,,,1,0,1
3139,4166,City,78.0,Cancelled,2016-07-14 05:10:41,,14,5,7,Thursday,,,,,1,0,1
3140,4238,City,78.0,Cancelled,2016-07-14 05:54:41,,14,5,7,Thursday,,,,,1,0,1
3141,5894,City,78.0,Cancelled,2016-07-15 09:46:14,,15,9,7,Friday,,,,,1,0,1
3142,6647,City,78.0,Cancelled,2016-07-15 22:02:02,,15,22,7,Friday,,,,,1,0,1
3143,210,City,79.0,Cancelled,2016-07-11 06:12:00,,11,6,7,Monday,,,,,1,0,1
3144,403,City,79.0,Cancelled,2016-07-11 08:35:00,,11,8,7,Monday,,,,,1,0,1
3145,568,Airport,79.0,Cancelled,2016-07-11 10:23:00,,11,10,7,Monday,,,,,1,0,1
3146,856,City,79.0,Cancelled,2016-07-11 17:47:00,,11,17,7,Monday,,,,,1,0,1
3147,1757,City,79.0,Cancelled,2016-07-12 08:38:00,,12,8,7,Tuesday,,,,,1,0,1
3148,2842,City,79.0,Cancelled,2016-07-13 05:17:08,,13,5,7,Wednesday,,,,,1,0,1
3149,3147,City,80.0,Cancelled,2016-07-13 08:55:48,,13,8,7,Wednesday,,,,,1,0,1
3150,4497,City,80.0,Cancelled,2016-07-14 08:59:45,,14,8,7,Thursday,,,,,1,0,1
3151,4770,City,80.0,Cancelled,2016-07-14 15:52:41,,14,15,7,Thursday,,,,,1,0,1
3152,5493,City,80.0,Cancelled,2016-07-15 05:01:35,,15,5,7,Friday,,,,,1,0,1
3153,5540,City,80.0,Cancelled,2016-07-15 05:27:47,,15,5,7,Friday,,,,,1,0,1
3154,2003,Airport,81.0,Cancelled,2016-07-12 13:19:00,,12,13,7,Tuesday,,,,,1,0,1
3155,4179,City,81.0,Cancelled,2016-07-14 05:27:26,,14,5,7,Thursday,,,,,1,0,1
3156,4561,City,81.0,Cancelled,2016-07-14 09:43:37,,14,9,7,Thursday,,,,,1,0,1
3157,5806,Airport,81.0,Cancelled,2016-07-15 08:46:33,,15,8,7,Friday,,,,,1,0,1
3158,1881,City,82.0,Cancelled,2016-07-12 10:04:00,,12,10,7,Tuesday,,,,,1,0,1
3159,3235,City,82.0,Cancelled,2016-07-13 10:01:02,,13,10,7,Wednesday,,,,,1,0,1
3160,5604,City,82.0,Cancelled,2016-07-15 06:08:30,,15,6,7,Friday,,,,,1,0,1
3161,1557,City,83.0,Cancelled,2016-07-12 06:17:00,,12,6,7,Tuesday,,,,,1,0,1
3162,1661,City,83.0,Cancelled,2016-07-12 07:30:00,,12,7,7,Tuesday,,,,,1,0,1
3163,2022,City,83.0,Cancelled,2016-07-12 13:45:00,,12,13,7,Tuesday,,,,,1,0,1
3164,3188,City,83.0,Cancelled,2016-07-13 09:34:22,,13,9,7,Wednesday,,,,,1,0,1
3165,5655,City,83.0,Cancelled,2016-07-15 06:59:47,,15,6,7,Friday,,,,,1,0,1
3166,5903,City,83.0,Cancelled,2016-07-15 09:58:03,,15,9,7,Friday,,,,,1,0,1
3167,6209,Airport,83.0,Cancelled,2016-07-15 17:32:54,,15,17,7,Friday,,,,,1,0,1
3168,536,City,84.0,Cancelled,2016-07-11 09:59:00,,11,9,7,Monday,,,,,1,0,1
3169,1134,Airport,84.0,Cancelled,2016-07-11 20:33:00,,11,20,7,Monday,,,,,1,0,1
3170,1604,City,84.0,Cancelled,2016-07-12 06:37:00,,12,6,7,Tuesday,,,,,1,0,1
3171,1653,City,84.0,Cancelled,2016-07-12 07:27:00,,12,7,7,Tuesday,,,,,1,0,1
3172,1695,City,84.0,Cancelled,2016-07-12 07:57:00,,12,7,7,Tuesday,,,,,1,0,1
3173,2750,City,84.0,Cancelled,2016-07-13 03:24:24,,13,3,7,Wednesday,,,,,1,0,1
3174,2884,City,84.0,Cancelled,2016-07-13 05:54:44,,13,5,7,Wednesday,,,,,1,0,1
3175,3191,City,84.0,Cancelled,2016-07-13 09:32:18,,13,9,7,Wednesday,,,,,1,0,1
3176,3193,City,84.0,Cancelled,2016-07-13 09:33:21,,13,9,7,Wednesday,,,,,1,0,1
3177,3524,City,84.0,Cancelled,2016-07-13 17:51:15,,13,17,7,Wednesday,,,,,1,0,1
3178,4294,City,84.0,Cancelled,2016-07-14 06:40:54,,14,6,7,Thursday,,,,,1,0,1
3179,4484,City,84.0,Cancelled,2016-07-14 08:55:30,,14,8,7,Thursday,,,,,1,0,1
3180,324,City,85.0,Cancelled,2016-07-11 07:40:00,,11,7,7,Monday,,,,,1,0,1
3181,3351,Airport,85.0,Cancelled,2016-07-13 13:20:21,,13,13,7,Wednesday,,,,,1,0,1
3182,4195,City,85.0,Cancelled,2016-07-14 05:28:28,,14,5,7,Thursday,,,,,1,0,1
3183,5685,City,85.0,Cancelled,2016-07-15 07:17:02,,15,7,7,Friday,,,,,1,0,1
3184,2889,City,86.0,Cancelled,2016-07-13 05:55:36,,13,5,7,Wednesday,,,,,1,0,1
3185,4301,City,86.0,Cancelled,2016-07-14 06:46:41,,14,6,7,Thursday,,,,,1,0,1
3186,1294,City,87.0,Cancelled,2016-07-11 22:26:00,,11,22,7,Monday,,,,,1,0,1
3187,5935,City,87.0,Cancelled,2016-07-15 10:13:46,,15,10,7,Friday,,,,,1,0,1
3188,428,City,88.0,Cancelled,2016-07-11 08:48:00,,11,8,7,Monday,,,,,1,0,1
3189,450,City,88.0,Cancelled,2016-07-11 09:11:00,,11,9,7,Monday,,,,,1,0,1
3190,4510,City,88.0,Cancelled,2016-07-14 09:07:46,,14,9,7,Thursday,,,,,1,0,1
3191,432,City,89.0,Cancelled,2016-07-11 08:52:00,,11,8,7,Monday,,,,,1,0,1
3192,2491,Airport,89.0,Cancelled,2016-07-12 20:55:00,,12,20,7,Tuesday,,,,,1,0,1
3193,5569,City,89.0,Cancelled,2016-07-15 05:41:45,,15,5,7,Friday,,,,,1,0,1
3194,5671,City,89.0,Cancelled,2016-07-15 07:05:11,,15,7,7,Friday,,,,,1,0,1
3195,6374,City,89.0,Cancelled,2016-07-15 19:10:02,,15,19,7,Friday,,,,,1,0,1
3196,4464,City,90.0,Cancelled,2016-07-14 08:42:46,,14,8,7,Thursday,,,,,1,0,1
3197,5609,City,90.0,Cancelled,2016-07-15 06:15:40,,15,6,7,Friday,,,,,1,0,1
3198,5848,City,90.0,Cancelled,2016-07-15 09:04:50,,15,9,7,Friday,,,,,1,0,1
3199,543,City,91.0,Cancelled,2016-07-11 10:03:00,,11,10,7,Monday,,,,,1,0,1
3200,2828,City,92.0,Cancelled,2016-07-13 05:20:11,,13,5,7,Wednesday,,,,,1,0,1
3201,2993,City,92.0,Cancelled,2016-07-13 07:05:55,,13,7,7,Wednesday,,,,,1,0,1
3202,3018,Airport,92.0,Cancelled,2016-07-13 07:27:44,,13,7,7,Wednesday,,,,,1,0,1
3203,4155,City,92.0,Cancelled,2016-07-14 05:06:35,,14,5,7,Thursday,,,,,1,0,1
3204,2552,City,93.0,Cancelled,2016-07-12 21:23:00,,12,21,7,Tuesday,,,,,1,0,1
3205,3430,Airport,93.0,Cancelled,2016-07-13 16:01:54,,13,16,7,Wednesday,,,,,1,0,1
3206,4167,City,93.0,Cancelled,2016-07-14 05:13:45,,14,5,7,Thursday,,,,,1,0,1
3207,5508,City,93.0,Cancelled,2016-07-15 05:04:48,,15,5,7,Friday,,,,,1,0,1
3208,5729,City,93.0,Cancelled,2016-07-15 07:49:27,,15,7,7,Friday,,,,,1,0,1
3209,202,City,94.0,Cancelled,2016-07-11 06:09:00,,11,6,7,Monday,,,,,1,0,1
3210,341,City,94.0,Cancelled,2016-07-11 07:46:00,,11,7,7,Monday,,,,,1,0,1
3211,3049,City,94.0,Cancelled,2016-07-13 07:43:49,,13,7,7,Wednesday,,,,,1,0,1
3212,6323,Airport,94.0,Cancelled,2016-07-15 18:39:39,,15,18,7,Friday,,,,,1,0,1
3213,6462,City,94.0,Cancelled,2016-07-15 20:11:36,,15,20,7,Friday,,,,,1,0,1
3214,3242,City,95.0,Cancelled,2016-07-13 10:08:10,,13,10,7,Wednesday,,,,,1,0,1
3215,4499,City,95.0,Cancelled,2016-07-14 09:01:54,,14,9,7,Thursday,,,,,1,0,1
3216,3182,City,96.0,Cancelled,2016-07-13 09:24:57,,13,9,7,Wednesday,,,,,1,0,1
3217,4173,City,96.0,Cancelled,2016-07-14 05:08:03,,14,5,7,Thursday,,,,,1,0,1
3218,4189,City,96.0,Cancelled,2016-07-14 05:25:55,,14,5,7,Thursday,,,,,1,0,1
3219,6390,Airport,96.0,Cancelled,2016-07-15 19:19:26,,15,19,7,Friday,,,,,1,0,1
3220,1231,City,97.0,Cancelled,2016-07-11 21:34:00,,11,21,7,Monday,,,,,1,0,1
3221,1589,City,97.0,Cancelled,2016-07-12 06:35:00,,12,6,7,Tuesday,,,,,1,0,1
3222,1815,City,97.0,Cancelled,2016-07-12 09:20:00,,12,9,7,Tuesday,,,,,1,0,1
3223,5678,City,97.0,Cancelled,2016-07-15 07:09:12,,15,7,7,Friday,,,,,1,0,1
3224,239,City,98.0,Cancelled,2016-07-11 06:25:00,,11,6,7,Monday,,,,,1,0,1
3225,551,City,98.0,Cancelled,2016-07-11 10:10:00,,11,10,7,Monday,,,,,1,0,1
3226,2097,Airport,98.0,Cancelled,2016-07-12 16:03:00,,12,16,7,Tuesday,,,,,1,0,1
3227,2613,Airport,98.0,Cancelled,2016-07-12 22:06:00,,12,22,7,Tuesday,,,,,1,0,1
3228,5497,City,98.0,Cancelled,2016-07-15 05:00:30,,15,5,7,Friday,,,,,1,0,1
3229,5668,City,98.0,Cancelled,2016-07-15 07:06:58,,15,7,7,Friday,,,,,1,0,1
3230,482,City,99.0,Cancelled,2016-07-11 09:25:00,,11,9,7,Monday,,,,,1,0,1
3231,544,City,99.0,Cancelled,2016-07-11 10:07:00,,11,10,7,Monday,,,,,1,0,1
3232,1227,Airport,99.0,Cancelled,2016-07-11 21:32:00,,11,21,7,Monday,,,,,1,0,1
3233,1489,City,99.0,Cancelled,2016-07-12 05:21:00,,12,5,7,Tuesday,,,,,1,0,1
3234,2588,Airport,99.0,Cancelled,2016-07-12 21:45:00,,12,21,7,Tuesday,,,,,1,0,1
3235,3152,City,99.0,Cancelled,2016-07-13 08:57:47,,13,8,7,Wednesday,,,,,1,0,1
3236,5853,City,99.0,Cancelled,2016-07-15 09:10:12,,15,9,7,Friday,,,,,1,0,1
3237,2933,City,100.0,Cancelled,2016-07-13 06:26:18,,13,6,7,Wednesday,,,,,1,0,1
3238,5543,City,100.0,Cancelled,2016-07-15 05:30:53,,15,5,7,Friday,,,,,1,0,1
3239,1356,City,101.0,Cancelled,2016-07-11 23:42:00,,11,23,7,Monday,,,,,1,0,1
3240,1403,City,101.0,Cancelled,2016-07-12 02:39:00,,12,2,7,Tuesday,,,,,1,0,1
3241,2459,Airport,101.0,Cancelled,2016-07-12 20:30:00,,12,20,7,Tuesday,,,,,1,0,1
3242,3023,City,101.0,Cancelled,2016-07-13 07:27:40,,13,7,7,Wednesday,,,,,1,0,1
3243,4444,City,101.0,Cancelled,2016-07-14 08:28:21,,14,8,7,Thursday,,,,,1,0,1
3244,1733,City,102.0,Cancelled,2016-07-12 08:23:00,,12,8,7,Tuesday,,,,,1,0,1
3245,1937,Airport,102.0,Cancelled,2016-07-12 11:26:00,,12,11,7,Tuesday,,,,,1,0,1
3246,5614,City,102.0,Cancelled,2016-07-15 06:14:39,,15,6,7,Friday,,,,,1,0,1
3247,5718,City,102.0,Cancelled,2016-07-15 07:39:12,,15,7,7,Friday,,,,,1,0,1
3248,334,City,103.0,Cancelled,2016-07-11 07:40:00,,11,7,7,Monday,,,,,1,0,1
3249,1107,City,103.0,Cancelled,2016-07-11 20:14:00,,11,20,7,Monday,,,,,1,0,1
3250,3033,City,103.0,Cancelled,2016-07-13 07:35:16,,13,7,7,Wednesday,,,,,1,0,1
3251,3099,City,103.0,Cancelled,2016-07-13 08:22:13,,13,8,7,Wednesday,,,,,1,0,1
3252,4302,City,103.0,Cancelled,2016-07-14 06:48:59,,14,6,7,Thursday,,,,,1,0,1
3253,4829,City,103.0,Cancelled,2016-07-14 17:25:49,,14,17,7,Thursday,,,,,1,0,1
3254,5854,Airport,103.0,Cancelled,2016-07-15 09:09:32,,15,9,7,Friday,,,,,1,0,1
3255,427,City,104.0,Cancelled,2016-07-11 08:48:00,,11,8,7,Monday,,,,,1,0,1
3256,852,Airport,104.0,Cancelled,2016-07-11 17:48:00,,11,17,7,Monday,,,,,1,0,1
3257,1931,City,104.0,Cancelled,2016-07-12 11:13:00,,12,11,7,Tuesday,,,,,1,0,1
3258,3292,Airport,104.0,Cancelled,2016-07-13 11:18:55,,13,11,7,Wednesday,,,,,1,0,1
3259,5154,Airport,104.0,Cancelled,2016-07-14 20:19:26,,14,20,7,Thursday,,,,,1,0,1
3260,5627,City,104.0,Cancelled,2016-07-15 06:34:09,,15,6,7,Friday,,,,,1,0,1
3261,5751,City,104.0,Cancelled,2016-07-15 08:03:01,,15,8,7,Friday,,,,,1,0,1
3262,308,City,105.0,Cancelled,2016-07-11 07:22:00,,11,7,7,Monday,,,,,1,0,1
3263,2890,City,105.0,Cancelled,2016-07-13 05:55:20,,13,5,7,Wednesday,,,,,1,0,1
3264,4245,City,105.0,Cancelled,2016-07-14 05:58:24,,14,5,7,Thursday,,,,,1,0,1
3265,4423,City,105.0,Cancelled,2016-07-14 08:18:46,,14,8,7,Thursday,,,,,1,0,1
3266,212,City,106.0,Cancelled,2016-07-11 06:09:00,,11,6,7,Monday,,,,,1,0,1
3267,3034,City,106.0,Cancelled,2016-07-13 07:39:44,,13,7,7,Wednesday,,,,,1,0,1
3268,6669,City,106.0,Cancelled,2016-07-15 22:12:00,,15,22,7,Friday,,,,,1,0,1
3269,252,City,107.0,Cancelled,2016-07-11 06:36:00,,11,6,7,Monday,,,,,1,0,1
3270,391,City,107.0,Cancelled,2016-07-11 08:24:00,,11,8,7,Monday,,,,,1,0,1
3271,412,City,107.0,Cancelled,2016-07-11 08:37:00,,11,8,7,Monday,,,,,1,0,1
3272,5709,City,107.0,Cancelled,2016-07-15 07:44:55,,15,7,7,Friday,,,,,1,0,1
3273,6300,Airport,107.0,Cancelled,2016-07-15 18:20:30,,15,18,7,Friday,,,,,1,0,1
3274,381,City,108.0,Cancelled,2016-07-11 08:16:00,,11,8,7,Monday,,,,,1,0,1
3275,3030,City,108.0,Cancelled,2016-07-13 07:32:06,,13,7,7,Wednesday,,,,,1,0,1
3276,3671,Airport,108.0,Cancelled,2016-07-13 19:28:05,,13,19,7,Wednesday,,,,,1,0,1
3277,4186,City,108.0,Cancelled,2016-07-14 05:24:34,,14,5,7,Thursday,,,,,1,0,1
3278,4281,City,108.0,Cancelled,2016-07-14 06:23:20,,14,6,7,Thursday,,,,,1,0,1
3279,1864,City,109.0,Cancelled,2016-07-12 09:54:00,,12,9,7,Tuesday,,,,,1,0,1
3280,2073,City,109.0,Cancelled,2016-07-12 15:27:00,,12,15,7,Tuesday,,,,,1,0,1
3281,3113,City,109.0,Cancelled,2016-07-13 08:36:12,,13,8,7,Wednesday,,,,,1,0,1
